Queens_Sale_Price,QUEENS_SALE_DATE,,,Brooklyn_Sale_Price,BROOKLYN_SALE_DATE
675000.00,43928.00,,,549322.00,43957.00
755000.00,43928.00,,,1350000.00,43957.00
490000.00,43928.00,,,3300000.00,43957.00
1380000.00,43929.00,,,400000.00,43957.00
400000.00,43929.00,,,980000.00,43957.00
275000.00,43929.00,,,1500000.00,43957.00
500000.00,43929.00,,,1500000.00,43957.00
680000.00,43929.00,,,900000.00,43957.00
330000.00,43929.00,,,1398000.00,43958.00
1250000.00,43929.00,,,1060000.00,43958.00
875000.00,43929.00,,,1445000.00,43958.00
565000.00,43929.00,,,999000.00,43958.00
515000.00,43929.00,,,1200500.00,43958.00
789000.00,43929.00,,,350000.00,43958.00
560000.00,43929.00,,,1221900.00,43958.00
930000.00,43930.00,,,7000000.00,43958.00
950000.00,43930.00,,,987459.00,43958.00
400000.00,43930.00,,,772500.00,43958.00
645000.00,43930.00,,,10.00,43958.00
950000.00,43930.00,,,590000.00,43958.00
575000.00,43930.00,,,185259.00,43958.00
625000.00,43930.00,,,682000.00,43958.00
900000.00,43930.00,,,660000.00,43958.00
1017201.00,43930.00,,,691600.00,43958.00
1630000.00,43930.00,,,485000.00,43958.00
300000.00,43930.00,,,1160000.00,43958.00
175000.00,43930.00,,,333000.00,43958.00
380000.00,43930.00,,,375000.00,43958.00
775000.00,43930.00,,,1018250.00,43958.00
1044444.00,43930.00,,,1018250.00,43958.00
1190000.00,43930.00,,,621000.00,43958.00
1044444.00,43930.00,,,860000.00,43958.00
925000.00,43930.00,,,10.00,43958.00
1050000.00,43930.00,,,650000.00,43958.00
795000.00,43930.00,,,529791.00,43958.00
900000.00,43930.00,,,500000.00,43958.00
417768.00,43930.00,,,500000.00,43958.00
920000.00,43930.00,,,1600000.00,43958.00
295000.00,43930.00,,,1175000.00,43958.00
930000.00,43930.00,,,320000.00,43958.00
340000.00,43930.00,,,1300000.00,43958.00
1120000.00,43931.00,,,933441.00,43958.00
240000.00,43931.00,,,2300000.00,43958.00
1270000.00,43931.00,,,1440235.00,43958.00
610950.00,43931.00,,,1800000.00,43958.00
910000.00,43931.00,,,1700000.00,43958.00
638000.00,43931.00,,,4240000.00,43958.00
982000.00,43931.00,,,2300000.00,43958.00
730000.00,43931.00,,,1312000.00,43958.00
530000.00,43931.00,,,810000.00,43958.00
910000.00,43931.00,,,670009.00,43958.00
280000.00,43931.00,,,210000.00,43958.00
350000.00,43931.00,,,670009.00,43958.00
607000.00,43931.00,,,1600000.00,43958.00
607000.00,43931.00,,,735356.00,43958.00
607000.00,43931.00,,,466440.00,43958.00
830000.00,43931.00,,,999000.00,43958.00
100.00,43931.00,,,925000.00,43958.00
450000.00,43931.00,,,728049.00,43959.00
313500.00,43931.00,,,728049.00,43959.00
1150000.00,43931.00,,,1000.00,43959.00
738231.00,43931.00,,,1550000.00,43959.00
960000.00,43931.00,,,835000.00,43959.00
377530.00,43931.00,,,1300000.00,43959.00
689000.00,43931.00,,,1225000.00,43959.00
417847.00,43931.00,,,710000.00,43959.00
825000.00,43931.00,,,250000.00,43959.00
580000.00,43931.00,,,320000.00,43959.00
932000.00,43931.00,,,567500.00,43959.00
10.00,43933.00,,,600000.00,43959.00
325000.00,43933.00,,,1450000.00,43959.00
1500000.00,43934.00,,,775000.00,43959.00
7365000.00,43934.00,,,985000.00,43959.00
7365000.00,43934.00,,,1245000.00,43959.00
1225000.00,43934.00,,,415469.00,43959.00
580000.00,43934.00,,,3900000.00,43959.00
220000.00,43934.00,,,328252.00,43959.00
589944.00,43934.00,,,975000.00,43959.00
710000.00,43934.00,,,375000.00,43959.00
848000.00,43934.00,,,515000.00,43959.00
620000.00,43934.00,,,1110000.00,43959.00
225000.00,43934.00,,,1125000.00,43959.00
760000.00,43934.00,,,2200000.00,43959.00
310000.00,43934.00,,,828500.00,43959.00
229000.00,43934.00,,,1575000.00,43959.00
870000.00,43934.00,,,1240000.00,43959.00
235000.00,43934.00,,,1299000.00,43959.00
585000.00,43934.00,,,996556.00,43959.00
575000.00,43934.00,,,995000.00,43961.00
540000.00,43934.00,,,590585.00,43962.00
150000.00,43934.00,,,895000.00,43962.00
715000.00,43934.00,,,2550000.00,43962.00
161215.00,43934.00,,,800000.00,43962.00
1060000.00,43934.00,,,1300000.00,43962.00
620000.00,43935.00,,,539673.00,43962.00
510000.00,43935.00,,,820000.00,43962.00
930000.00,43935.00,,,1525000.00,43962.00
1360000.00,43935.00,,,1800000.00,43962.00
495000.00,43935.00,,,750000.00,43962.00
1711819.00,43935.00,,,920000.00,43962.00
750000.00,43935.00,,,428442.00,43962.00
1310000.00,43935.00,,,1665000.00,43962.00
570000.00,43935.00,,,10.00,43962.00
605000.00,43935.00,,,1600000.00,43962.00
763688.00,43935.00,,,600000.00,43962.00
773870.00,43935.00,,,824783.00,43962.00
938827.00,43935.00,,,1.00,43962.00
1340000.00,43935.00,,,162240.00,43962.00
565000.00,43935.00,,,999000.00,43962.00
490000.00,43935.00,,,1068144.00,43962.00
490000.00,43935.00,,,1850000.00,43962.00
965000.00,43935.00,,,150000.00,43962.00
470000.00,43935.00,,,646589.00,43962.00
750000.00,43935.00,,,1385000.00,43962.00
2360000.00,43935.00,,,669500.00,43962.00
995000.00,43935.00,,,999000.00,43963.00
825000.00,43935.00,,,625000.00,43963.00
625000.00,43935.00,,,1500000.00,43963.00
1375000.00,43936.00,,,990000.00,43963.00
599000.00,43936.00,,,10.00,43963.00
1700000.00,43936.00,,,635000.00,43963.00
6250000.00,43936.00,,,1225000.00,43963.00
670000.00,43936.00,,,547819.00,43963.00
800000.00,43936.00,,,850000.00,43963.00
1150000.00,43936.00,,,820000.00,43963.00
895000.00,43936.00,,,692410.00,43963.00
320311.00,43936.00,,,375000.00,43963.00
335000.00,43936.00,,,627189.00,43963.00
100000.00,43936.00,,,550000.00,43963.00
970000.00,43936.00,,,660000.00,43963.00
975000.00,43936.00,,,597500.00,43963.00
50000.00,43936.00,,,1120075.00,43963.00
545425.00,43936.00,,,630000.00,43963.00
448657.00,43937.00,,,1394870.00,43963.00
1629200.00,43937.00,,,999000.00,43963.00
590585.00,43937.00,,,465000.00,43963.00
765000.00,43937.00,,,180000.00,43963.00
675000.00,43937.00,,,180000.00,43963.00
500000.00,43937.00,,,180000.00,43963.00
1380000.00,43937.00,,,180000.00,43963.00
795000.00,43937.00,,,180000.00,43963.00
325000.00,43937.00,,,180000.00,43963.00
328000.00,43937.00,,,3000000.00,43963.00
389000.00,43937.00,,,9300000.00,43963.00
1600000.00,43937.00,,,853134.00,43963.00
375000.00,43937.00,,,1440000.00,43963.00
3000.00,43937.00,,,455000.00,43964.00
690000.00,43937.00,,,609000.00,43964.00
1275000.00,43937.00,,,1321954.00,43964.00
790000.00,43937.00,,,1210000.00,43964.00
200000.00,43937.00,,,905000.00,43964.00
600000.00,43937.00,,,905000.00,43964.00
631000.00,43938.00,,,530000.00,43964.00
980000.00,43938.00,,,365000.00,43964.00
330000.00,43938.00,,,1595000.00,43964.00
425000.00,43938.00,,,1909219.00,43964.00
495000.00,43938.00,,,1170988.00,43964.00
597000.00,43938.00,,,1450000.00,43964.00
980000.00,43938.00,,,3160000.00,43964.00
970000.00,43938.00,,,545000.00,43964.00
241000.00,43938.00,,,1025000.00,43964.00
1120000.00,43938.00,,,1170000.00,43964.00
588000.00,43938.00,,,1360000.00,43964.00
580000.00,43938.00,,,1545375.00,43964.00
850000.00,43938.00,,,250000.00,43964.00
175000.00,43938.00,,,1475000.00,43964.00
290000.00,43938.00,,,490000.00,43964.00
773000.00,43938.00,,,1759000.00,43964.00
395000.00,43938.00,,,743323.00,43964.00
65000.00,43938.00,,,999000.00,43964.00
540000.00,43938.00,,,1235000.00,43964.00
436020.00,43938.00,,,900000.00,43964.00
10.00,43938.00,,,525000.00,43964.00
490000.00,43938.00,,,1505000.00,43964.00
280000.00,43938.00,,,1605000.00,43964.00
500000.00,43938.00,,,365000.00,43964.00
1425000.00,43938.00,,,837000.00,43964.00
10.00,43939.00,,,850000.00,43964.00
10.00,43941.00,,,850000.00,43964.00
325000.00,43941.00,,,1400000.00,43964.00
497500.00,43941.00,,,1044801.00,43964.00
670000.00,43941.00,,,646589.00,43964.00
800000.00,43941.00,,,1551000.00,43964.00
600000.00,43941.00,,,337500.00,43965.00
340000.00,43941.00,,,475000.00,43965.00
584000.00,43941.00,,,1000.00,43965.00
650000.00,43941.00,,,655000.00,43965.00
700000.00,43941.00,,,495000.00,43965.00
208000.00,43941.00,,,495000.00,43965.00
619000.00,43941.00,,,1350000.00,43965.00
265000.00,43941.00,,,1290000.00,43965.00
62500.00,43941.00,,,1576879.00,43965.00
670000.00,43941.00,,,1576879.00,43965.00
940000.00,43941.00,,,1683500.00,43965.00
178500.00,43941.00,,,930000.00,43965.00
780000.00,43941.00,,,2350000.00,43965.00
3150000.00,43941.00,,,492000.00,43965.00
500000.00,43941.00,,,1225000.00,43965.00
219000.00,43941.00,,,845000.00,43965.00
660000.00,43941.00,,,190000.00,43965.00
775000.00,43941.00,,,830000.00,43965.00
673744.00,43941.00,,,448000.00,43965.00
499000.00,43941.00,,,825000.00,43965.00
397500.00,43941.00,,,1250000.00,43965.00
569000.00,43942.00,,,1185000.00,43965.00
2800000.00,43942.00,,,872340.00,43965.00
520000.00,43942.00,,,4441250.00,43965.00
840000.00,43942.00,,,655000.00,43965.00
245000.00,43942.00,,,450000.00,43965.00
930000.00,43942.00,,,995000.00,43965.00
2180000.00,43942.00,,,661863.00,43965.00
458000.00,43942.00,,,661863.00,43965.00
575000.00,43942.00,,,25100.00,43965.00
655000.00,43942.00,,,950000.00,43966.00
880786.00,43942.00,,,11100000.00,43966.00
804418.00,43942.00,,,950000.00,43966.00
860525.00,43942.00,,,950000.00,43966.00
750000.00,43942.00,,,1300000.00,43966.00
530000.00,43942.00,,,900000.00,43966.00
492500.00,43942.00,,,975000.00,43966.00
470000.00,43942.00,,,760000.00,43966.00
417000.00,43942.00,,,476580.00,43966.00
395000.00,43943.00,,,685000.00,43966.00
245000.00,43943.00,,,760000.00,43966.00
1000.00,43943.00,,,476580.00,43966.00
330000.00,43943.00,,,3575000.00,43966.00
330000.00,43943.00,,,4315000.00,43966.00
405000.00,43943.00,,,888000.00,43966.00
870000.00,43943.00,,,595000.00,43966.00
630000.00,43943.00,,,587600.00,43966.00
990000.00,43943.00,,,25000.00,43966.00
535000.00,43943.00,,,1080000.00,43966.00
289000.00,43943.00,,,875000.00,43966.00
675000.00,43943.00,,,980000.00,43966.00
182000.00,43943.00,,,985000.00,43966.00
580000.00,43943.00,,,588000.00,43966.00
85176.00,43943.00,,,525000.00,43966.00
770000.00,43943.00,,,10.00,43966.00
747000.00,43943.00,,,801210.00,43966.00
631315.00,43943.00,,,801210.00,43966.00
726525.00,43943.00,,,1750000.00,43966.00
980000.00,43943.00,,,1043706.00,43966.00
515000.00,43943.00,,,1298269.00,43966.00
607700.00,43943.00,,,5500000.00,43966.00
500000.00,43943.00,,,435000.00,43966.00
810000.00,43943.00,,,1800000.00,43966.00
10000.00,43944.00,,,879000.00,43966.00
704000.00,43944.00,,,220000.00,43966.00
232000.00,43944.00,,,547180.00,43966.00
1149723.00,43944.00,,,10.00,43966.00
920000.00,43944.00,,,860000.00,43966.00
880000.00,43944.00,,,4150000.00,43966.00
824795.00,43944.00,,,695000.00,43966.00
955000.00,43944.00,,,1000.00,43967.00
705000.00,43944.00,,,50000.00,43967.00
1160000.00,43944.00,,,600000.00,43969.00
998000.00,43944.00,,,1800000.00,43969.00
1450000.00,43944.00,,,915000.00,43969.00
330000.00,43944.00,,,1260000.00,43969.00
825000.00,43944.00,,,900000.00,43969.00
125000.00,43944.00,,,610950.00,43969.00
299079.00,43944.00,,,870000.00,43969.00
977520.00,43944.00,,,1850000.00,43969.00
379000.00,43944.00,,,612000.00,43969.00
823250.00,43944.00,,,608000.00,43969.00
800000.00,43944.00,,,1065000.00,43969.00
661000.00,43944.00,,,700000.00,43969.00
440000.00,43944.00,,,830000.00,43969.00
493000.00,43944.00,,,800000.00,43969.00
540000.00,43944.00,,,620000.00,43969.00
970000.00,43944.00,,,525000.00,43969.00
410000.00,43945.00,,,580000.00,43969.00
865513.00,43945.00,,,450000.00,43969.00
950000.00,43945.00,,,701342.00,43969.00
450000.00,43945.00,,,560038.00,43969.00
565000.00,43945.00,,,395000.00,43969.00
233500.00,43945.00,,,1240000.00,43969.00
2500000.00,43945.00,,,805000.00,43969.00
2500000.00,43945.00,,,150000.00,43969.00
855000.00,43945.00,,,636000.00,43969.00
1680113.00,43945.00,,,865000.00,43969.00
705000.00,43945.00,,,10.00,43969.00
520000.00,43945.00,,,950000.00,43969.00
846000.00,43945.00,,,775000.00,43969.00
760000.00,43945.00,,,260000.00,43969.00
262000.00,43945.00,,,962500.00,43969.00
425000.00,43945.00,,,2053500.00,43969.00
760000.00,43945.00,,,1200000.00,43969.00
7000.00,43945.00,,,1200000.00,43969.00
155000.00,43945.00,,,1480000.00,43970.00
1326475.00,43945.00,,,2300000.00,43970.00
2100000.00,43945.00,,,1150000.00,43970.00
735000.00,43945.00,,,775000.00,43970.00
725000.00,43945.00,,,679000.00,43970.00
1052000.00,43945.00,,,725000.00,43970.00
289000.00,43945.00,,,580000.00,43970.00
270000.00,43945.00,,,10182500.00,43970.00
600000.00,43945.00,,,600000.00,43970.00
615000.00,43945.00,,,690000.00,43970.00
555000.00,43945.00,,,530000.00,43970.00
1583000.00,43945.00,,,860000.00,43970.00
530000.00,43945.00,,,10.00,43970.00
500000.00,43945.00,,,999000.00,43970.00
600000.00,43945.00,,,630000.00,43970.00
590000.00,43945.00,,,657000.00,43970.00
524605.00,43945.00,,,160000.00,43970.00
641000.00,43945.00,,,8550000.00,43970.00
228000.00,43945.00,,,975000.00,43970.00
810000.00,43945.00,,,325000.00,43970.00
337000.00,43945.00,,,850000.00,43970.00
560000.00,43945.00,,,252000.00,43970.00
800000.00,43945.00,,,635000.00,43970.00
764888.00,43945.00,,,967338.00,43970.00
670000.00,43946.00,,,960000.00,43971.00
299000.00,43948.00,,,2810000.00,43971.00
750000.00,43948.00,,,305000.00,43971.00
858000.00,43948.00,,,412500.00,43971.00
300000.00,43948.00,,,1525000.00,43971.00
208000.00,43948.00,,,780000.00,43971.00
845000.00,43948.00,,,120000.00,43971.00
668000.00,43948.00,,,2950000.00,43971.00
10.00,43948.00,,,465000.00,43971.00
1250000.00,43948.00,,,999999.00,43971.00
540000.00,43948.00,,,15000.00,43971.00
916425.00,43948.00,,,675000.00,43971.00
685000.00,43948.00,,,455000.00,43971.00
1751390.00,43948.00,,,1200000.00,43971.00
328000.00,43948.00,,,495000.00,43971.00
490000.00,43948.00,,,495000.00,43971.00
168000.00,43948.00,,,1210000.00,43971.00
930000.00,43948.00,,,747000.00,43971.00
633000.00,43948.00,,,763055.00,43971.00
700000.00,43948.00,,,615000.00,43971.00
610000.00,43948.00,,,940000.00,43971.00
1150000.00,43948.00,,,815000.00,43971.00
1100000.00,43948.00,,,1268000.00,43971.00
215000.00,43948.00,,,2500.00,43971.00
310000.00,43948.00,,,150000.00,43971.00
328000.00,43948.00,,,492000.00,43971.00
195000.00,43948.00,,,510000.00,43971.00
950000.00,43948.00,,,538000.00,43971.00
900000.00,43948.00,,,760000.00,43971.00
550000.00,43948.00,,,860000.00,43971.00
535000.00,43948.00,,,1900000.00,43971.00
695000.00,43948.00,,,875000.00,43971.00
302000.00,43948.00,,,280000.00,43971.00
989999.00,43948.00,,,1025000.00,43971.00
570000.00,43948.00,,,1000.00,43971.00
988000.00,43948.00,,,700000.00,43971.00
820000.00,43948.00,,,418139.00,43971.00
1587500.00,43949.00,,,300000.00,43971.00
755000.00,43949.00,,,1530000.00,43971.00
455000.00,43949.00,,,1400000.00,43971.00
540000.00,43949.00,,,324480.00,43971.00
240000.00,43949.00,,,950000.00,43971.00
985000.00,43949.00,,,950000.00,43971.00
455000.00,43949.00,,,1650000.00,43971.00
384000.00,43949.00,,,1300000.00,43971.00
999999.00,43949.00,,,200000.00,43971.00
295000.00,43949.00,,,1925000.00,43971.00
302000.00,43949.00,,,1596000.00,43971.00
928349.00,43949.00,,,901447.00,43971.00
1115000.00,43949.00,,,1700000.00,43971.00
328000.00,43949.00,,,60000.00,43972.00
484500.00,43949.00,,,1100000.00,43972.00
390000.00,43949.00,,,389000.00,43972.00
280000.00,43949.00,,,965000.00,43972.00
650000.00,43949.00,,,380000.00,43972.00
901151.00,43949.00,,,1650000.00,43972.00
378000.00,43949.00,,,554946.00,43972.00
630000.00,43949.00,,,900000.00,43972.00
10.00,43949.00,,,497500.00,43972.00
485000.00,43949.00,,,497500.00,43972.00
485000.00,43949.00,,,814091.00,43972.00
675000.00,43949.00,,,990000.00,43972.00
460000.00,43949.00,,,310000.00,43972.00
110000.00,43949.00,,,615000.00,43972.00
610000.00,43949.00,,,1678076.00,43972.00
730000.00,43950.00,,,435000.00,43972.00
1350000.00,43950.00,,,2700000.00,43972.00
487000.00,43950.00,,,40000.00,43972.00
487000.00,43950.00,,,550000.00,43972.00
730000.00,43950.00,,,1225000.00,43972.00
460000.00,43950.00,,,1200000.00,43972.00
1750000.00,43950.00,,,575000.00,43972.00
975000.00,43950.00,,,365000.00,43972.00
335000.00,43950.00,,,285000.00,43972.00
247000.00,43950.00,,,710000.00,43972.00
395000.00,43950.00,,,735000.00,43972.00
735000.00,43950.00,,,245000.00,43972.00
988000.00,43950.00,,,194000.00,43972.00
480000.00,43950.00,,,330000.00,43972.00
1420000.00,43950.00,,,982000.00,43972.00
650000.00,43950.00,,,1353750.00,43972.00
1420000.00,43950.00,,,10.00,43972.00
510000.00,43950.00,,,850000.00,43972.00
645000.00,43950.00,,,191000.00,43972.00
610000.00,43950.00,,,250000.00,43972.00
1200000.00,43950.00,,,1390000.00,43972.00
10.00,43950.00,,,629000.00,43972.00
320255.00,43950.00,,,345000.00,43972.00
740000.00,43950.00,,,380000.00,43972.00
510000.00,43950.00,,,990000.00,43972.00
495000.00,43950.00,,,675000.00,43972.00
296000.00,43950.00,,,1500000.00,43972.00
680000.00,43950.00,,,10.00,43972.00
10.00,43950.00,,,2699000.00,43972.00
437700.00,43950.00,,,1350000.00,43972.00
500000.00,43951.00,,,2300000.00,43972.00
699000.00,43951.00,,,2150000.00,43972.00
699000.00,43951.00,,,950000.00,43973.00
835000.00,43951.00,,,1000.00,43973.00
224693.00,43951.00,,,580000.00,43973.00
680000.00,43951.00,,,1100000.00,43973.00
525000.00,43951.00,,,1412500.00,43973.00
630000.00,43951.00,,,960000.00,43973.00
290000.00,43951.00,,,505000.00,43973.00
990000.00,43951.00,,,755000.00,43973.00
815000.00,43951.00,,,3100000.00,43973.00
405600.00,43951.00,,,983897.00,43973.00
328000.00,43951.00,,,810000.00,43973.00
840000.00,43951.00,,,1400000.00,43973.00
478750.00,43951.00,,,689000.00,43973.00
280000.00,43951.00,,,565000.00,43973.00
770000.00,43951.00,,,860000.00,43973.00
805600.00,43951.00,,,760000.00,43973.00
660000.00,43951.00,,,1090000.00,43973.00
1115000.00,43951.00,,,645000.00,43973.00
900000.00,43951.00,,,605000.00,43973.00
950000.00,43951.00,,,4650000.00,43973.00
535000.00,43951.00,,,4650000.00,43973.00
425000.00,43951.00,,,4650000.00,43973.00
320000.00,43951.00,,,200000.00,43973.00
790000.00,43951.00,,,30000.00,43973.00
450000.00,43951.00,,,630000.00,43973.00
511000.00,43951.00,,,80000.00,43973.00
210000.00,43951.00,,,750000.00,43973.00
825000.00,43951.00,,,2350000.00,43973.00
699000.00,43951.00,,,2265000.00,43973.00
294060.00,43951.00,,,1350000.00,43973.00
831000.00,43951.00,,,2300000.00,43973.00
1729184.00,43951.00,,,691631.00,43973.00
1795000.00,43951.00,,,1665000.00,43973.00
982611.00,43951.00,,,599000.00,43973.00
635000.00,43951.00,,,252010.00,43974.00
320000.00,43951.00,,,2000.00,43976.00
50000.00,43951.00,,,1450000.00,43976.00
550000.00,43951.00,,,1400000.00,43977.00
580000.00,43951.00,,,950000.00,43977.00
560000.00,43951.00,,,665000.00,43977.00
560000.00,43951.00,,,575000.00,43977.00
574000.00,43951.00,,,950000.00,43977.00
572000.00,43951.00,,,990000.00,43977.00
10.00,43951.00,,,925000.00,43977.00
660000.00,43951.00,,,1060000.00,43977.00
555000.00,43951.00,,,690000.00,43977.00
875000.00,43951.00,,,425000.00,43977.00
10.00,43951.00,,,297500.00,43977.00
789500.00,43951.00,,,1700000.00,43977.00
580000.00,43951.00,,,900000.00,43977.00
525000.00,43951.00,,,355000.00,43977.00
720000.00,43951.00,,,495000.00,43977.00
265000.00,43951.00,,,599000.00,43977.00
800000.00,43952.00,,,530000.00,43977.00
550000.00,43952.00,,,540000.00,43977.00
87500.00,43952.00,,,253500.00,43977.00
87500.00,43952.00,,,260000.00,43977.00
87500.00,43952.00,,,1145000.00,43977.00
87500.00,43952.00,,,1670000.00,43977.00
225000.00,43952.00,,,1020000.00,43977.00
670000.00,43952.00,,,485000.00,43977.00
435000.00,43952.00,,,980000.00,43977.00
515000.00,43952.00,,,459000.00,43977.00
599000.00,43952.00,,,249999.00,43977.00
846310.00,43952.00,,,625000.00,43977.00
925000.00,43952.00,,,1075940.00,43977.00
1228000.00,43952.00,,,201786.00,43977.00
950000.00,43952.00,,,749000.00,43977.00
1100000.00,43952.00,,,10.00,43977.00
285000.00,43952.00,,,1455000.00,43977.00
405000.00,43952.00,,,962246.00,43977.00
680000.00,43952.00,,,1475000.00,43977.00
655000.00,43952.00,,,1475000.00,43977.00
287000.00,43952.00,,,825000.00,43978.00
1799000.00,43952.00,,,1090000.00,43978.00
794235.00,43952.00,,,210000.00,43978.00
875000.00,43952.00,,,360000.00,43978.00
196000.00,43952.00,,,1754000.00,43978.00
970000.00,43952.00,,,2295000.00,43978.00
565442.00,43952.00,,,942000.00,43978.00
320000.00,43952.00,,,325000.00,43978.00
3770751.00,43952.00,,,720000.00,43978.00
3770751.00,43952.00,,,2848677.00,43978.00
540000.00,43952.00,,,1350000.00,43978.00
545000.00,43952.00,,,1320000.00,43978.00
515000.00,43952.00,,,915000.00,43978.00
873600.00,43952.00,,,2850000.00,43978.00
156000.00,43952.00,,,2223000.00,43978.00
488000.00,43952.00,,,430000.00,43978.00
610000.00,43952.00,,,1360000.00,43978.00
675000.00,43952.00,,,750000.00,43978.00
732000.00,43952.00,,,1610000.00,43978.00
590000.00,43955.00,,,1170988.00,43978.00
565000.00,43955.00,,,815000.00,43978.00
360000.00,43955.00,,,1425000.00,43978.00
1225000.00,43955.00,,,387348.00,43978.00
1500000.00,43955.00,,,550000.00,43978.00
230000.00,43955.00,,,785000.00,43978.00
319297.00,43955.00,,,1425000.00,43978.00
274000.00,43955.00,,,529491.00,43978.00
380000.00,43955.00,,,992794.00,43978.00
405703.00,43955.00,,,740000.00,43978.00
1895000.00,43955.00,,,710000.00,43978.00
1225000.00,43955.00,,,1575000.00,43978.00
1225000.00,43955.00,,,570000.00,43978.00
730000.00,43955.00,,,570000.00,43978.00
705000.00,43955.00,,,1750000.00,43978.00
692410.00,43955.00,,,1100000.00,43978.00
692410.00,43955.00,,,1750000.00,43978.00
220000.00,43955.00,,,725000.00,43978.00
860000.00,43955.00,,,1235000.00,43978.00
370000.00,43955.00,,,1400000.00,43978.00
600000.00,43955.00,,,949000.00,43978.00
949000.00,43955.00,,,795000.00,43978.00
545000.00,43955.00,,,880000.00,43978.00
505000.00,43955.00,,,1999990.00,43978.00
337500.00,43955.00,,,1380000.00,43978.00
1985588.00,43955.00,,,676000.00,43978.00
675000.00,43955.00,,,2200000.00,43978.00
760000.00,43956.00,,,4100000.00,43978.00
1950000.00,43956.00,,,746000.00,43978.00
1950000.00,43956.00,,,660844.00,43978.00
375000.00,43956.00,,,656771.00,43978.00
319800.00,43956.00,,,392000.00,43978.00
395000.00,43956.00,,,660844.00,43978.00
505000.00,43956.00,,,656771.00,43978.00
265000.00,43956.00,,,999500.00,43978.00
1542000.00,43956.00,,,1368157.00,43978.00
700000.00,43956.00,,,554946.00,43978.00
725000.00,43956.00,,,480000.00,43978.00
725000.00,43956.00,,,65000.00,43978.00
430000.00,43956.00,,,65000.00,43978.00
370000.00,43956.00,,,65000.00,43978.00
300000.00,43956.00,,,65000.00,43978.00
1875000.00,43956.00,,,51190527.00,43978.00
737500.00,43956.00,,,51190527.00,43978.00
1425000.00,43956.00,,,340000.00,43979.00
1450000.00,43956.00,,,530000.00,43979.00
2310000.00,43956.00,,,582002.00,43979.00
1450000.00,43956.00,,,582002.00,43979.00
2310000.00,43956.00,,,575000.00,43979.00
543000.00,43956.00,,,575000.00,43979.00
690000.00,43956.00,,,517500.00,43979.00
580000.00,43956.00,,,540000.00,43979.00
325000.00,43956.00,,,458328.00,43979.00
455000.00,43956.00,,,789999.00,43979.00
525000.00,43956.00,,,635000.00,43979.00
499999.00,43957.00,,,1900000.00,43979.00
2500000.00,43957.00,,,980000.00,43979.00
2500000.00,43957.00,,,799000.00,43979.00
900000.00,43957.00,,,402500.00,43979.00
256200.00,43957.00,,,395000.00,43979.00
355000.00,43957.00,,,10.00,43979.00
625000.00,43957.00,,,400000.00,43979.00
805000.00,43957.00,,,565000.00,43979.00
807000.00,43957.00,,,765000.00,43979.00
980000.00,43957.00,,,896000.00,43979.00
380000.00,43957.00,,,896000.00,43979.00
315000.00,43957.00,,,896000.00,43979.00
445000.00,43957.00,,,648140.00,43979.00
880000.00,43957.00,,,684178.00,43979.00
356088.00,43957.00,,,559000.00,43979.00
356088.00,43957.00,,,855000.00,43979.00
410000.00,43957.00,,,610000.00,43979.00
644000.00,43957.00,,,500000.00,43979.00
555000.00,43957.00,,,1050000.00,43979.00
650000.00,43957.00,,,792000.00,43979.00
480000.00,43957.00,,,775000.00,43979.00
190000.00,43957.00,,,775000.00,43979.00
999000.00,43958.00,,,955000.00,43979.00
530000.00,43958.00,,,590000.00,43979.00
1340000.00,43958.00,,,952981.00,43979.00
385000.00,43958.00,,,975000.00,43979.00
331550.00,43958.00,,,975000.00,43979.00
830000.00,43958.00,,,945000.00,43979.00
875000.00,43958.00,,,575000.00,43979.00
995000.00,43958.00,,,169500.00,43979.00
379900.00,43958.00,,,315000.00,43979.00
1205000.00,43958.00,,,1185722.00,43979.00
990000.00,43958.00,,,10.00,43979.00
413000.00,43958.00,,,900000.00,43979.00
70000.00,43958.00,,,2250000.00,43979.00
405000.00,43958.00,,,1720000.00,43979.00
655931.00,43958.00,,,880000.00,43979.00
215000.00,43958.00,,,1900000.00,43979.00
490000.00,43958.00,,,760000.00,43979.00
836229.00,43958.00,,,387000.00,43979.00
4600000.00,43958.00,,,480000.00,43979.00
605000.00,43958.00,,,2100000.00,43979.00
585000.00,43958.00,,,591000.00,43979.00
585000.00,43958.00,,,972500.00,43979.00
535000.00,43958.00,,,38184.00,43979.00
535000.00,43958.00,,,990000.00,43980.00
330000.00,43958.00,,,1199000.00,43980.00
600000.00,43958.00,,,60000.00,43980.00
520000.00,43958.00,,,429000.00,43980.00
433000.00,43958.00,,,299000.00,43980.00
1990000.00,43958.00,,,2175000.00,43980.00
460000.00,43959.00,,,2625000.00,43980.00
1983231.00,43959.00,,,610000.00,43980.00
695000.00,43959.00,,,1405000.00,43980.00
1350000.00,43959.00,,,3570000.00,43980.00
305000.00,43959.00,,,3900000.00,43980.00
280000.00,43959.00,,,180000.00,43980.00
575000.00,43959.00,,,1425000.00,43980.00
420000.00,43959.00,,,1300000.00,43980.00
184300.00,43959.00,,,300000.00,43980.00
775000.00,43959.00,,,725000.00,43980.00
775000.00,43959.00,,,1975100.00,43980.00
204000.00,43959.00,,,4250000.00,43980.00
179500.00,43959.00,,,1650000.00,43980.00
